Id,Sentiment,Text Tweet,Preprocessed,synthetic
174,1,"ini film keren banget bang Kekeluargaannya, cintanya, persahabatannya, komedinya dpt banget sumpah. Jadi makin cinta sama alfi. @radityadika",film keren keluarga cinta sahabat komedi dpt sumpah cinta alf,True
141,1,Lapor mbah @CenayangFilm film ini keren. Worth to watch. Syukur2 bisa instrospeksi diri abis nonton.,lapor mbah film keren worth watch syukur2 instrospeksi nonton,True
168,1,nih film komedi lucu bangt bahasa jawa https://t.co/46I52na21l https://t.co/TopkrZd0DZ,film komedi lucu bangt bahasa jawa,True
170,1,Salah satu film yg gak pernah bikin bosen ditonton berapa kali pun: The Intern. What a lovely movie. @CenayangFilm,film gak bosen tonton intern what lovely movie,True
137,1,"Dan film ZIARAH ini muatannya berlapis. Tentang hidup, tentang cinta, tentang sejarah, tentang misteri, banyak sekali yang bisa disimak.",film ziarah muat lap cinta sejarah misteri simak,True
178,1,ASTAGAH! FILM FAVORIT KELUAR LAGI LANJUTANNYA. ,astagah film favorit lanjut,True
27,0,Baru keingat film yang cukup beda dengan buku sampai bikin kecewa teman yang ngajak nonton: Black Bulter,ingat film beda buku kecewa ngajak nonton black bulter,True
122,1,"Critical eleven film yang bagus. Dari cerita, pemain sampai gambarnya, semuanya bagus. Puas banget dah nontonnya.",critical eleven film bagus cerita main gambar bagus puas nontonnya,True
194,1,harusnya memang begini... Film kartini memang harus di tonton generasi muda http://fb.me/6tQqDGGLJ ,film kartini tonton generasi muda,True
5,0,"@baekhyun36 kan gua ga tau film nya, lu bilang perang perangan/? Perang""an disebut ama rp yaoi jadi ambigu :v",ga tau film bilang perang perang perang an rp yaoi ambigu v,True
29,0,"Kecewa berat sama film Power Rangers, dibawah ekspektasi banget ",kecewa film power rangers bawah ekspektasi,True
165,1,Danur seru bangat flm nya Yg blm nonton harap nonton #l4like,danur seru bangat flm blm nonton harap nonton l4like,True
166,1,Film-film tersebut juga cocok lho ditonton bareng anak Anda. Yuk mulai nonton lagi film berkualitas dari Indonesia #BTInd,film film cocok tonton bareng anak yuk nonton film kualitas indonesia btind,True
83,0,Kurang mengerti sama film nya the mummy..,erti film mummy,True
136,1,Nangis itu gegara nonton film kartini (1982) yang epic banget.,nang gegara nonton film kartini 1982 epic,True
109,1,"pokoknya kalian harus nonton film kartini, asli KEREN ! @LegacyPictures @Hanungbramantyo nonton di bioskop ya, bikinnya susah loh",pokok nonton film kartini asli keren nonton bioskop bikin susah,True
65,0,jijik banget sama film ini. apalagi pas dia jadi kelinci gede-_- nightmare parah. https://t.co/eDoiFuS8P5,jijik film kelinci gede nightmare parah,True
86,0,"Intinya, kmren kecewa bgt sama @cinema21 krna mmbiarkan anak kecil nnton film dewasa & jam tayang malam (20.30 WIB) pula #CriticalEleven",inti kmren kecewa krna mmbiarkan anak nnton film dewasa jam tayang malam 20 30 criticaleleven,True
145,1,Bahagia telah dipertemukan dengan film keren ini ,bahagia temu film keren,True
71,0,"Film The Mummy menurut gue gak sesuai harapan, agak agak gimana gitu filmnya, weird. Dan bukan film tipe bang tom seperti biasanya -_-""",film mummy gak harap film weird film tipe tom,True
45,0,Film macam apa ini? Nonton nya bikin gue menderita -_-,film nonton derita,True
132,1,Buat yg udah nonton The Guys. Pilihan nonton di @cinema21 lainnya adalah #Unlocked film action yg seru. Cocok buat nemenin pas long weekend.,nonton pilih nonton unlocked film action seru cocok nemenin long weekend,True
36,0,adanya film critical eleven ini jadi merusak image Ale Anya di kepalaku :(,film critical eleven rusak image ale anya kepala,True
70,0,Film e hambar,film e hambar,True
159,1,"Males2an diajak liat The Guys, karena masih ngerasa duit terbang percuma pasca nonton Hangout. Eh ini beda ternyata tjoy, film ini keren.",males2an ajak liat ngerasa duit terbang pasca nonton hangout beda film keren,True
19,0,Ini film yang bilang bagus...Kelompoknya doang. Yang kasih penghargaan juga dia2 aj. waktu nonton ternyata jelek.,film bilang bagus kelompok doang kasih harga dia2 nonton jelek,True
189,1,Kartini... pemamarannya sangat sederhana dan apa adanya yang justru membuat film ini sangat enak untuk dinikmati @Hanungbramantyo,kartini pemamarannya sederhana film enak nikmat,True
108,1,Aku menangis di akhir film kartini #banggafilmindonesia,menang film kartini banggafilmindonesia,True
182,1,@unaazizah @yanskii Film keren,film keren,True
167,1,"Gue udah nonton bang, sumpah pecah banget nih film karena berhasil bikin mewek nontonnya ? https://t.co/e9UbwUtbQJ",nonton sumpah pecah film hasil mewek nontonnya,True
91,0,Flm nya jelekk bingittsss.,flm jelekk bingittsss,True
90,0,Ancur bgt itu film. Jelekk,ancur film jelekk,True
19,0,Ini film yang bilang bagus...Kelompoknya doang. Yang kasih penghargaan juga dia2 aj. waktu nonton ternyata jelek.,film bilang bagus kelompok doang kasih harga dia2 nonton jelek,True
39,0,karena ga respect kelakuan si dian sastro ...film itu jadi hambar.... ga bermutu...!!! ,ga respect laku dian sastro film hambar ga mutu,True
126,1,Tp rasa bangga-nya pasti akan berkali2 lipat kalo film perdananya bisa meledak di pasaran dan tercatat menjadi film terlaris.,bangga berkali2 lipat film perdana ledak pasar catat film laris,True
195,1,Menurutku danur bagus dan cukup bangga dengan film horor hasil karya bangsa ini,turut danur bagus bangga film horor karya bangsa,True
173,1,@ernestprakasa Slamat koh ernes atas kemenangan film cek toko sebelahnya Kita kuat karna kita beragam bukan seragam,slamat koh ernes menang film cek toko belah kuat karna agam seragam,True
141,1,Lapor mbah @CenayangFilm film ini keren. Worth to watch. Syukur2 bisa instrospeksi diri abis nonton.,lapor mbah film keren worth watch syukur2 instrospeksi nonton,True
126,1,Tp rasa bangga-nya pasti akan berkali2 lipat kalo film perdananya bisa meledak di pasaran dan tercatat menjadi film terlaris.,bangga berkali2 lipat film perdana ledak pasar catat film laris,True
58,0,"Netizen membatalkan nonton film ""Kartini"" gara-gara kelakuan @therealDiSastr. http://bit.ly/2o2iRPY",netizen batal nonton film kartini gara gara laku,True
148,1,"#FilmKartini menginspirasi untuk berjuang menjunjung nilai kebenaran, bukan dominasi penguasa dan kekakuan budaya @LegacyPictures",filmkartini inspirasi juang junjung nilai benar dominasi kuasa kaku budaya,True
200,1,"Nntn @filmziarah , film bagus, ada kali 5 menit penonton gak beranjak tetep ngliatin layar pdhl film dah selesai, msh spicles sm endingnya",nntn film bagus 5 menit tonton gak anjak tetep ngliatin layar film selesai msh spicles endingnya,True
61,0,"Agak aneh film terbaru Conan, baru kali ini gk spektakuler. Tp openingnya hancurin gedung sih",aneh film baru conan gk spektakuler openingnya hancurin,True
127,1,"@CenayangFilm mbah, cucumu barusan nonton Night Bus. gila, keren gini ya. tinggal dikit lagi layarnya di bandung mbah, kasian :(",mbah cucu barusan nonton night bus gila keren dikit layar bandung mbah kasi,True
105,1,#RomanHarusBertahan bangga menyukai film yg mengandung bnyak makna sperti ini.. @RompisRepost @LayarDrama_RCTI,romanharusbertahan bangga suka film kandung makna sperti,True
167,1,"Gue udah nonton bang, sumpah pecah banget nih film karena berhasil bikin mewek nontonnya ? https://t.co/e9UbwUtbQJ",nonton sumpah pecah film hasil mewek nontonnya,True
1,0,Jelek filmnya... apalagi si ernest gak mutu bgt actingnya... film sampah,jelek film ernest gak mutu actingnya film sampah,True
131,1,"Sumpah film danur bagus banget. yg ini nihh baru dapat film yang kenyataan bener,..seru bikin ngageting #DanurMovie",sumpah film danur bagus nihh film nyata bener seru ngageting danurmovie,True
92,0,"Film hangout kok biasa aja sih, malah gak jelas sepertinya. Kecewaa",film hangout gak kecewaa,True
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,True
191,1,"baru nonton Kartini, salah satu film nasional yg sangat recommended untuk ditonton. saya nangis, campur aduk rasanya :'')",nonton kartini film nasional recommended tonton nang campur aduk,True
113,1,"Agak kebanyakan nangis2nya untuk selera saya, tapi secara keseluruhan sy kagum dengan film #Kartini.",banyak nangis2nya selera kagum film kartini,True
153,1,Nonton film #getout berbudget minim tp hasilnya sungguh tk diduga bgtu jenius smp mkir brulang apa yg sbnrnya trjadi,nonton film getout berbudget minim hasil sungguh tk jenius smp mkir brulang,True
56,0,Jenuh nonton film... hambar,jenuh nonton film hambar,True
161,1,"Sampai hari ini, aku masih terngiang2 Film Critical Eleven, ya Tuhan. Betapa aku banyak belajar dr menonton itu. Hemmmm",terngiang2 film critical eleven tuhan betapa ajar tonton hemmmm,True
166,1,Film-film tersebut juga cocok lho ditonton bareng anak Anda. Yuk mulai nonton lagi film berkualitas dari Indonesia #BTInd,film film cocok tonton bareng anak yuk nonton film kualitas indonesia btind,True
117,1,nah ini. coba nonton filmnya deh. asik parah ,coba nonton film asik parah,True
134,1,Sumpah ini film bagus bngt! Nonton berkali-kali gapernah bosen film the guys sangat menginspirasi tnx bang udah buat film ini @radityadika,sumpah film bagus bngt nonton kali gapernah bosen film inspirasi film,True
58,0,"Netizen membatalkan nonton film ""Kartini"" gara-gara kelakuan @therealDiSastr. http://bit.ly/2o2iRPY",netizen batal nonton film kartini gara gara laku,True
44,0,Sayang banget ketika ada film lokal yang bagus tapi budgetnya kurang jadi layar yang bisa di tonton jadi terbatas banget. sayang banget,sayang film lokal bagus budgetnya layar tonton batas sayang,True
173,1,@ernestprakasa Slamat koh ernes atas kemenangan film cek toko sebelahnya Kita kuat karna kita beragam bukan seragam,slamat koh ernes menang film cek toko belah kuat karna agam seragam,True
160,1,"Permintaan terbuka untuk warganet Indonesia. Jikalau ada waktu + kesempatan, tontonlah film ""Ziarah"". Salah satu yg terbaik yg pernah ada~ ",minta buka warganet indonesia tonton film ziarah baik,True
173,1,@ernestprakasa Slamat koh ernes atas kemenangan film cek toko sebelahnya Kita kuat karna kita beragam bukan seragam,slamat koh ernes menang film cek toko belah kuat karna agam seragam,True
61,0,"Agak aneh film terbaru Conan, baru kali ini gk spektakuler. Tp openingnya hancurin gedung sih",aneh film baru conan gk spektakuler openingnya hancurin,True
47,0,"Semalam nonton film ini, paginya ane download, malem langsung nonton.. ane smpai begadang.. hasilnya? Ane Kecewa... http://fb.me/13sZi5lbC ",malam nonton film pagi download malem nonton begadang hasil kecewa,True
149,1,"10. Kalaupun mau bikin film horror, film Danur bisa jadi rujukan .. ringan tapi menakutkan ",10 film horror film danur rujuk ringan takut,True
80,0,Semoga ga busuk kyk film yg pertama,moga ga busuk kyk film,True
118,1,"Nonton Get Out bener2 gk punya ekspektasi apa2, cuma tertarik karna ini filmnya Jordan Peele, dan puas!! Keren parah, film sakit jiwa ini.",nonton get out bener2 gk ekspektasi apa2 tarik karna film jordan peele puas keren parah film sakit jiwa,True
164,1,"Di Film Danur, justru yang membuat saya terkesan sosok Asih. Expresi yang datar, tanpa kata membuat penasaran,... http://fb.me/1uxomgQjS",film danur kes sosok asih expresi datar penasaran,True
147,1,minggu lalu nonton #DANUR mau review seneng juga sih film horror Indonesia sudah bagus lagi @CenayangFilm @ScreenSaversID,nonton danur review neng film horror indonesia bagus,True
20,0,"baik, kita sudahi saja. hidup terlalu singkat untuk dihabisken dengan menonton film jelek.",sudah singkat dihabisken tonton film jelek,True
185,1,"Film The Guys wajib ditonton bagi kamu yang sayang orang tua, sahabat yang baik, creatif dan cinta kebebasan. Kereen bgt kak @radityadika",film wajib tonton sayang tua sahabat creatif cinta bebas kereen kak,True
146,1,Film Kartini bagus bangettt!!!! Wajib ditonton!,film kartini bagus wajib tonton,True
47,0,"Semalam nonton film ini, paginya ane download, malem langsung nonton.. ane smpai begadang.. hasilnya? Ane Kecewa... http://fb.me/13sZi5lbC ",malam nonton film pagi download malem nonton begadang hasil kecewa,True
49,0,Nonton alien : covenant di @cinema21 mall @MciMall kaya nonton bajakan parah ada yg di SKIP mati mati jelek parah!!!! Film bagus jadi jelek ,nonton alien covenant mall kaya nonton baja parah skip mati mati jelek parah film bagus jelek,True
14,0,"Btw Danur jelek banget, gausah ditonton Hans @hansdavidian gue kebayang lo bakal #meantweets soal film ini ntar! Lol",danur jelek gausah tonton hans bayang meantweets film,True
143,1,Film Ziarah teramat sangat keren. Bangga. Layak dapat Oscar...,film ziarah amat keren bangga layak oscar,True
159,1,"Males2an diajak liat The Guys, karena masih ngerasa duit terbang percuma pasca nonton Hangout. Eh ini beda ternyata tjoy, film ini keren.",males2an ajak liat ngerasa duit terbang pasca nonton hangout beda film keren,True
1,0,Jelek filmnya... apalagi si ernest gak mutu bgt actingnya... film sampah,jelek film ernest gak mutu actingnya film sampah,True
117,1,nah ini. coba nonton filmnya deh. asik parah ,coba nonton film asik parah,True
54,0,"Sama, ane juga kecewa ma nih film, padahal udah lama nungguin",kecewa film nungguin,True
118,1,"Nonton Get Out bener2 gk punya ekspektasi apa2, cuma tertarik karna ini filmnya Jordan Peele, dan puas!! Keren parah, film sakit jiwa ini.",nonton get out bener2 gk ekspektasi apa2 tarik karna film jordan peele puas keren parah film sakit jiwa,True
3,0,@beexkuanlin Sepanjang film gwa berkata kasar terus pada bapaknya,film kasar bapak,True
144,1,Barusan bgt kelar nntn @filmziarah film lokal pertama yg gue tonton dan berhasil bikin nangis @bewe_bw speechless liat aktingnya @alitalit_,barusan kelar nntn film lokal tonton hasil nang speechless liat akting,True
185,1,"Film The Guys wajib ditonton bagi kamu yang sayang orang tua, sahabat yang baik, creatif dan cinta kebebasan. Kereen bgt kak @radityadika",film wajib tonton sayang tua sahabat creatif cinta bebas kereen kak,True
12,0,awal bulan ini nonton dua film Indonesia di bioskop: kartini dan critical eleven. penggambaran kartini dan ale juga anya terlalu lemah. :( ,nonton film indonesia bioskop kartini critical eleven gambar kartini ale anya lemah,True
74,0,"Abis nonton King Arthur. Temen gw pesen, sblm nonton ""loh, itu film jelek katanya"" jgn selalu percaya ama pesen yg ada unsur ""KATANYA"" ..",nonton king arthur temen gw sen sblm nonton film jelek jgn percaya sen unsur,True
16,0,"Habis nonton the guys, entah kenapa aku sedikit kecewa nonton film ini.. Dibanding film sebelumnya kok ini anjlok ya",habis nonton kecewa nonton film banding film anjlok,True
200,1,"Nntn @filmziarah , film bagus, ada kali 5 menit penonton gak beranjak tetep ngliatin layar pdhl film dah selesai, msh spicles sm endingnya",nntn film bagus 5 menit tonton gak anjak tetep ngliatin layar film selesai msh spicles endingnya,True
102,1,"Habis nonton film Kong: Skull Island 2017. Lumayan greget filmnya, 7.5 deh.. layak buat nobar",habis nonton film kong skull island 2017 lumayan greget film 7 5 layak nobar,True
152,1,Trust me. #GetOut itu tipe film paling nyaman dinikmati saat kita gak tau sama sekali filmnya mau kemana. Kalau sudah baca sana-sini ya beda,trust me getout tipe film nyaman nikmat gak tau film baca beda,True
156,1,"pokoknya kalian harus nonton film kartini, asli KEREN ! @LegacyPictures @Hanungbramantyo nonton di bioskop ya, bikinnya susah loh",pokok nonton film kartini asli keren nonton bioskop bikin susah,True
117,1,nah ini. coba nonton filmnya deh. asik parah ,coba nonton film asik parah,True
8,0,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,kecewa parah film dear sorry say this,True
122,1,"Critical eleven film yang bagus. Dari cerita, pemain sampai gambarnya, semuanya bagus. Puas banget dah nontonnya.",critical eleven film bagus cerita main gambar bagus puas nontonnya,True
92,0,"Film hangout kok biasa aja sih, malah gak jelas sepertinya. Kecewaa",film hangout gak kecewaa,True
164,1,"Di Film Danur, justru yang membuat saya terkesan sosok Asih. Expresi yang datar, tanpa kata membuat penasaran,... http://fb.me/1uxomgQjS",film danur kes sosok asih expresi datar penasaran,True
